Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
Scudo Cargo 2.2 16V Turbo Diesel,11511,2025 Diesel,2025.0,Diesel,"R$ 171.495,00",001590-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:12",171495.0,Fiat
MOBI DRIVE 1.0 Flex 6V 5p,7825,2020 Flex,2020.0,Flex,"R$ 43.197,00",001480-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:12",43197.0,Fiat
MOBI DRIVE 1.0 Flex 6V 5p,7825,2019 Flex,2019.0,Flex,"R$ 42.143,00",001480-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:12",42143.0,Fiat
MOBI DRIVE 1.0 Flex 6V 5p,7825,2018 Flex,2018.0,Flex,"R$ 40.818,00",001480-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:13",40818.0,Fiat
MOBI DRIVE GSR 1.0 Flex 6V 5p,7920,2020 Flex,2020.0,Flex,"R$ 45.190,00",001482-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:13",45190.0,Fiat
MOBI DRIVE GSR 1.0 Flex 6V 5p,7920,2019 Flex,2019.0,Flex,"R$ 41.607,00",001482-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:14",41607.0,Fiat
MOBI DRIVE GSR 1.0 Flex 6V 5p,7920,2018 Flex,2018.0,Flex,"R$ 40.006,00",001482-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:14",40006.0,Fiat
MOBI EASY 1.0 Fire Flex 5p.,7538,2022 Flex,2022.0,Flex,"R$ 46.716,00",001463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:14",46716.0,Fiat
MOBI EASY 1.0 Fire Flex 5p.,7538,2021 Flex,2021.0,Flex,"R$ 42.234,00",001463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:14",42234.0,Fiat
MOBI EASY 1.0 Fire Flex 5p.,7538,2020 Flex,2020.0,Flex,"R$ 41.203,00",001463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:15",41203.0,Fiat
MOBI EASY 1.0 Fire Flex 5p.,7538,2019 Flex,2019.0,Flex,"R$ 40.198,00",001463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:15",40198.0,Fiat
MOBI EASY 1.0 Fire Flex 5p.,7538,2018 Flex,2018.0,Flex,"R$ 39.217,00",001463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:15",39217.0,Fiat
MOBI EASY COMFORT 1.0 Flex 5p.,8344,2020 Flex,2020.0,Flex,"R$ 43.348,00",001510-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:15",43348.0,Fiat
MOBI EASY COMFORT 1.0 Flex 5p.,8344,2019 Flex,2019.0,Flex,"R$ 42.290,00",001510-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:16",42290.0,Fiat
MOBI EASY on 1.0 Fire Flex 5p.,7539,,,,,,,,,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2026 Flex,2026.0,Flex,"R$ 66.844,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:16",66844.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2025 Flex,2025.0,Flex,"R$ 60.170,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:16",60170.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2024 Flex,2024.0,Flex,"R$ 56.978,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:16",56978.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2023 Flex,2023.0,Flex,"R$ 53.281,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",53281.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2022 Flex,2022.0,Flex,"R$ 49.806,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",49806.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2021 Flex,2021.0,Flex,"R$ 45.671,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",45671.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2020 Flex,2020.0,Flex,"R$ 44.435,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",44435.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2019 Flex,2019.0,Flex,"R$ 43.351,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",43351.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2018 Flex,2018.0,Flex,"R$ 42.293,00",001461-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:17",42293.0,Fiat
MOBI LIKE ON 1.0 Fire Flex 5p.,7541,,,,,,,,,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2026 Flex,2026.0,Flex,"R$ 72.217,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:18",72217.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2025 Flex,2025.0,Flex,"R$ 68.092,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:18",68092.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2024 Flex,2024.0,Flex,"R$ 62.055,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:18",62055.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2023 Flex,2023.0,Flex,"R$ 60.211,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:18",60211.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2022 Flex,2022.0,Flex,"R$ 56.625,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:18",56625.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2021 Flex,2021.0,Flex,"R$ 54.526,00",001536-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:19",54526.0,Fiat
MOBI WAY 1.0 Fire Flex 5p.,7612,2020 Flex,2020.0,Flex,"R$ 51.307,00",001466-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:19",51307.0,Fiat
MOBI WAY 1.0 Fire Flex 5p.,7612,2019 Flex,2019.0,Flex,"R$ 47.644,00",001466-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:19",47644.0,Fiat
MOBI WAY 1.0 Fire Flex 5p.,7612,2018 Flex,2018.0,Flex,"R$ 45.023,00",001466-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:19",45023.0,Fiat
Ka 1.0 8V/1.0 8V ST Flex 3p,4514,,,,,,,,,Ford
Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2021 Flex,2021.0,Flex,"R$ 51.038,00",003473-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:20",51038.0,Ford
Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2020 Flex,2020.0,Flex,"R$ 49.793,00",003473-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:20",49793.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2021 Flex,2021.0,Flex,"R$ 49.986,00",003448-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:21",49986.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2020 Flex,2020.0,Flex,"R$ 48.766,00",003448-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:21",48766.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2019 Flex,2019.0,Flex,"R$ 43.989,00",003448-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:21",43989.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2018 Flex,2018.0,Flex,"R$ 39.700,00",003448-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:22",39700.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2021 Flex,2021.0,Flex,"R$ 50.485,00",003408-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:22",50485.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2020 Flex,2020.0,Flex,"R$ 49.007,00",003408-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:22",49007.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2019 Flex,2019.0,Flex,"R$ 44.117,00",003408-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:23",44117.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2018 Flex,2018.0,Flex,"R$ 40.258,00",003408-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:23",40258.0,Ford
Ka 1.0 SEL TiVCT Flex 5p,6914,2019 Flex,2019.0,Flex,"R$ 44.347,00",003409-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:23",44347.0,Ford
Ka 1.0 SEL TiVCT Flex 5p,6914,2018 Flex,2018.0,Flex,"R$ 40.720,00",003409-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:23",40720.0,Ford
Ka 1.0 TECNO 12V Flex 5p,8122,2018 Flex,2018.0,Flex,"R$ 39.892,00",003447-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:23",39892.0,Ford
Ka 1.0 TECNO 8V Flex 3p,4789,,,,,,,,,Ford
Ka 1.0i 3p,813,,,,,,,,,Ford
Ka 1.5 100 Anos Flex 5p Aut.,8745,2020 Flex,2020.0,Flex,"R$ 58.476,00",003471-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:24",58476.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2021 Flex,2021.0,Flex,"R$ 64.694,00",003457-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:24",64694.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2020 Flex,2020.0,Flex,"R$ 63.116,00",003457-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:24",63116.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2019 Flex,2019.0,Flex,"R$ 59.726,00",003457-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:25",59726.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Mec.,8402,2019 Flex,2019.0,Flex,"R$ 54.650,00",003458-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:25",54650.0,Ford
Ka 1.5 SE 12V Flex 5p Aut.,8440,2020 Flex,2020.0,Flex,"R$ 52.845,00",003459-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:25",52845.0,Ford
Ka 1.5 SE 12V Flex 5p Aut.,8440,2019 Flex,2019.0,Flex,"R$ 49.378,00",003459-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:25",49378.0,Ford
Ka 1.5 SE 12V Flex 5p Mec.,8441,2019 Flex,2019.0,Flex,"R$ 49.950,00",003462-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:26",49950.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2021 Flex,2021.0,Flex,"R$ 61.912,00",003460-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:26",61912.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2020 Flex,2020.0,Flex,"R$ 56.910,00",003460-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:26",56910.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2019 Flex,2019.0,Flex,"R$ 51.321,00",003460-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:26",51321.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2021 Flex,2021.0,Flex,"R$ 54.493,00",003461-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:27",54493.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2020 Flex,2020.0,Flex,"R$ 52.964,00",003461-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:27",52964.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2019 Flex,2019.0,Flex,"R$ 49.707,00",003461-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:27",49707.0,Ford
Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,2018 Flex,2018.0,Flex,"R$ 39.931,00",003410-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:27",39931.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2020 Flex,2020.0,Flex,"R$ 54.685,00",003464-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:28",54685.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2019 Flex,2019.0,Flex,"R$ 52.754,00",003464-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:28",52754.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2021 Flex,2021.0,Flex,"R$ 52.917,00",003463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:28",52917.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2020 Flex,2020.0,Flex,"R$ 48.701,00",003463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:28",48701.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2019 Flex,2019.0,Flex,"R$ 45.673,00",003463-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:28",45673.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2021 Flex,2021.0,Flex,"R$ 57.428,00",003465-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:29",57428.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2020 Flex,2020.0,Flex,"R$ 54.813,00",003465-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:29",54813.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2019 Flex,2019.0,Flex,"R$ 53.476,00",003465-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:29",53476.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2021 Flex,2021.0,Flex,"R$ 53.174,00",003466-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:29",53174.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2020 Flex,2020.0,Flex,"R$ 51.004,00",003466-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:30",51004.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2019 Flex,2019.0,Flex,"R$ 47.216,00",003466-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:30",47216.0,Ford
Ka 1.5 Sedan SEL 12V Flex 4p Aut.,8746,2020 Flex,2020.0,Flex,"R$ 55.623,00",003474-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:30",55623.0,Ford
Ka 1.5 Sedan SEL 12V Flex 4p Mec.,8448,2019 Flex,2019.0,Flex,"R$ 54.573,00",003468-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:30",54573.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2021 Flex,2021.0,Flex,"R$ 62.614,00",003456-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:31",62614.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2020 Flex,2020.0,Flex,"R$ 60.114,00",003456-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:31",60114.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2019 Flex,2019.0,Flex,"R$ 58.647,00",003456-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:31",58647.0,Ford
Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2020 Flex,2020.0,Flex,"R$ 65.761,00",003467-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:31",65761.0,Ford
Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2019 Flex,2019.0,Flex,"R$ 57.734,00",003467-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:31",57734.0,Ford
Ka 1.6 8V Flex 3p,4515,,,,,,,,,Ford
Ka 1.6 TECNO 8V Flex 3p,4790,,,,,,,,,Ford
Ka Action 1.6 MPI 8V 95cv,814,,,,,,,,,Ford
Ka Black 1.0 MPI 8v 65cv,815,,,,,,,,,Ford
Ka Black 1.6 MPI 8v 95cv,816,,,,,,,,,Ford
Ka CLX 1.3i 3p,817,,,,,,,,,Ford
Ka GL 1.0i Zetec Rocam,818,,,,,,,,,Ford
Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,,,,,,,,,Ford
Ka Image 1.0i,820,,,,,,,,,Ford
Ka MP3 1.0 MPI 8V 65cv,3887,,,,,,,,,Ford
Ka MP3 1.6 MPI 8V 95cv,3888,,,,,,,,,Ford
Ka SEL 1.5 16V Flex 5p,6917,2018 Flex,2018.0,Flex,"R$ 46.120,00",003411-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:33",46120.0,Ford
Ka Sport 1.6 8V Flex 3p,5623,,,,,,,,,Ford
Ka Street 1.0i,821,,,,,,,,,Ford
Ka Tecno 1.0i 8v Zetec Rocam,822,,,,,,,,,Ford
Ka TRAIL 1.0 12V Flex Mec. 5p,7905,2018 Flex,2018.0,Flex,"R$ 45.067,00",003435-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:35",45067.0,Ford
Ka TRAIL 1.5 16V Flex Mec. 5p,7904,2018 Flex,2018.0,Flex,"R$ 46.048,00",003434-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:35",46048.0,Ford
Ka XR 1.6 MPI 8V,823,,,,,,,,,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2021 Flex,2021.0,Flex,"R$ 50.900,00",003412-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:35",50900.0,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2020 Flex,2020.0,Flex,"R$ 49.120,00",003412-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:36",49120.0,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2019 Flex,2019.0,Flex,"R$ 44.123,00",003412-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:36",44123.0,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2018 Flex,2018.0,Flex,"R$ 41.268,00",003412-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:36",41268.0,Ford
Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2019 Flex,2019.0,Flex,"R$ 46.849,00",003413-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:36",46849.0,Ford
Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2018 Flex,2018.0,Flex,"R$ 41.566,00",003413-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:37",41566.0,Ford
Ka+ Sedan 1.5 ADVANCED 16V Flex 4p,8123,2018 Flex,2018.0,Flex,"R$ 42.941,00",003446-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:37",42941.0,Ford
Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,2018 Flex,2018.0,Flex,"R$ 41.722,00",003414-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:37",41722.0,Ford
Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,2018 Flex,2018.0,Flex,"R$ 46.320,00",003415-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:38",46320.0,Ford
EcoSport  100 Anos 1.5 Flex 5p Aut.,8743,2020 Flex,2020.0,Flex,"R$ 75.046,00",003472-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:38",75046.0,Ford
EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,,,,,,,,,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2021 Flex,2021.0,Flex,"R$ 78.015,00",003438-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:39",78015.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2020 Flex,2020.0,Flex,"R$ 74.391,00",003438-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:39",74391.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2019 Flex,2019.0,Flex,"R$ 70.380,00",003438-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:39",70380.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2018 Flex,2018.0,Flex,"R$ 67.397,00",003438-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:39",67397.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2021 Flex,2021.0,Flex,"R$ 77.138,00",003439-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:39",77138.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2020 Flex,2020.0,Flex,"R$ 72.316,00",003439-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:40",72316.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2019 Flex,2019.0,Flex,"R$ 69.774,00",003439-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:40",69774.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2018 Flex,2018.0,Flex,"R$ 68.072,00",003439-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:40",68072.0,Ford
EcoSport FREESTYLE 1.6 16V Flex 5p,6157,,,,,,,,,Ford
EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,7371,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V Flex 5p,6158,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,6913,,,,,,,,,Ford
EcoSport FREESTYLE PLUS 1.5 Flex 5p Aut.,8210,2019 Flex,2019.0,Flex,"R$ 70.528,00",003452-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:41",70528.0,Ford
EcoSport S 1.6 16V Flex 5p,6159,,,,,,,,,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2021 Flex,2021.0,Flex,"R$ 74.786,00",003440-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:42",74786.0,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2020 Flex,2020.0,Flex,"R$ 69.455,00",003440-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:42",69455.0,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2019 Flex,2019.0,Flex,"R$ 66.031,00",003440-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:42",66031.0,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2018 Flex,2018.0,Flex,"R$ 60.549,00",003440-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:42",60549.0,Ford
EcoSport SE 1.5 12V Flex 5p Mec.,8007,2021 Flex,2021.0,Flex,"R$ 75.465,00",003441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:43",75465.0,Ford
EcoSport SE 1.5 12V Flex 5p Mec.,8007,2020 Flex,2020.0,Flex,"R$ 71.522,00",003441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:43",71522.0,Ford
EcoSport SE 1.5 12V Flex 5p Mec.,8007,2019 Flex,2019.0,Flex,"R$ 66.534,00",003441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:43",66534.0,Ford
EcoSport SE 1.5 12V Flex 5p Mec.,8007,2018 Flex,2018.0,Flex,"R$ 64.065,00",003441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:43",64065.0,Ford
EcoSport SE 1.6 16V Flex 5p Aut.,7372,,,,,,,,,Ford
EcoSport SE 1.6 16V Flex 5p Mec.,6160,,,,,,,,,Ford
EcoSport SE 2.0 16V Flex 5p Aut.,6263,2019 Flex,2019.0,Flex,"R$ 72.733,00",003373-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:44",72733.0,Ford
EcoSport SE Direct 1.5 Flex 5p Aut.,9593,2021 Flex,2021.0,Flex,"R$ 74.297,00",003455-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:44",74297.0,Ford
EcoSport SE Direct 1.5 Flex 5p Aut.,9593,2020 Flex,2020.0,Flex,"R$ 70.362,00",003455-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:44",70362.0,Ford
EcoSport SE Direct 1.5 Flex 5p Aut.,9593,2019 Flex,2019.0,Flex,"R$ 65.252,00",003455-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:45",65252.0,Ford
EcoSport SE Direct 1.6 16V Flex 5p Aut.,7686,,,,,,,,,Ford
EcoSport STORM 2.0 4WD 16V Flex 5p Aut.,8211,2021 Flex,2021.0,Flex,"R$ 81.955,00",003451-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:45",81955.0,Ford
EcoSport STORM 2.0 4WD 16V Flex 5p Aut.,8211,2020 Flex,2020.0,Flex,"R$ 79.956,00",003451-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:45",79956.0,Ford
EcoSport STORM 2.0 4WD 16V Flex 5p Aut.,8211,2019 Flex,2019.0,Flex,"R$ 78.005,00",003451-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:45",78005.0,Ford
EcoSport STORM 2.0 4WD 16V Flex 5p Aut.,8211,2018 Flex,2018.0,Flex,"R$ 72.423,00",003451-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:46",72423.0,Ford
EcoSport TITANIUM 1.5 12V Flex 5p Aut.,8588,2021 Flex,2021.0,Flex,"R$ 87.597,00",003470-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:46",87597.0,Ford
EcoSport TITANIUM 1.5 12V Flex 5p Aut.,8588,2020 Flex,2020.0,Flex,"R$ 80.056,00",003470-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:46",80056.0,Ford
EcoSport TITANIUM 1.5 12V Flex 5p Aut.,8588,2019 Flex,2019.0,Flex,"R$ 76.493,00",003470-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:47",76493.0,Ford
EcoSport TITANIUM 1.5 12V Flex 5p Aut.,8588,2018 Flex,2018.0,Flex,"R$ 68.082,00",003470-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 05:47",68082.0,Ford
EcoSport TITANIUM 1.6 16V Flex 5p,6161,,,,,,,,,Ford
EcoSport TITANIUM 2.0 16V Flex 5p,6162,,,,,,,,,Ford
